source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_WTH_pred,XGBClassifier_WTH_proba
BKL,AC,2020-03,2020,3,12,556.0,0.31,306,4645.0,2.59,286,1795,0.1705,0.1593,6,1848,1,1848.0,0,6,3807.0,4642.0,8449.0,24.0,12.0,12.0,4,16.0,8.0,8.0,3751.0,3751.0,7502.0,0,0.0,24,0.0,0.0,6.508925950869136,51.80000039190054,0.0,0.0,19.5657077785456,83.159996,7.015117068149521,6.463446985814886,49.400000154972076,0.0,0.0,19.699006179781332,83.520004,6.86553311781158,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.04621576517820358
SWK,MP,2020-03,2020,3,14,380.0,0.33,176,27507.0,23.63,548,1164,0.1512,0.4708,5,1164,1,1164.0,0,7,3994.0,3200.0,7194.0,40.25,23.25,17.0,7,48.66666666666667,28.0,20.666666666666668,4518.5,4265.0,8783.5,1,0.14285714285714285,49,0.45511961331341866,0.1111111111111111,6.160149514996027,42.90000016987324,0.14000000059604645,0.0,19.166080158459547,84.6,6.429395811715004,6.183109020049687,48.00000066310167,0.0,0.0,18.08865322367179,86.03999,6.5713997265852955,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.97938144,0.00085910654,0.0,0.0,0.979,0.001,0.0,0.0,0.02,2,1.0,6.123233995736766e-17,0.0,0.0767454206943512
TL,TPSW,2020-03,2020,3,2,217.0,0.19,56,2250.0,1.98,74,1134,0.0494,0.0653,4,1159,1,1159.0,0,1,0.0,1159.0,1159.0,2.0,0.0,2.0,3,16.0,6.0,10.0,2301.0,1159.0,3460.0,0,0.0,3,0.0,0.0,6.56674443078033,74.6000005453825,0.07000000029802322,0.0,17.85783239436984,81.36,6.847834588380714,6.663823044075459,71.10000015050173,0.21000000834465027,0.0,18.08990614539361,86.399994,7.003325103750781,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.21115922927856445
ASDZ,SHL,2020-03,2020,3,11,695.0,0.17,244,71182.0,17.55,1492,4057,0.0601,0.3678,163,4138,1,4138.0,0,10,14904.0,11941.0,26845.0,20.4,10.2,10.2,16,54.74603174603175,27.88888888888889,26.857142857142858,21432.0,17482.0,38914.0,1,0.07692307692307693,160,0.45511961331341866,0.1111111111111111,6.406075340506407,45.400000125169754,0.0,0.0,19.120890498642645,85.32,6.814083405169953,6.4190755003403925,45.400000125169754,0.0,0.0,19.120890498642645,85.32,6.827083570639506,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.49075672,0.00024648756,0.0,0.0,0.491,0.0,0.0,0.0,0.509,2,1.0,6.123233995736766e-17,0.0,0.31454765796661377
LAA,LEDN,2020-03,2020,3,14,866.0,0.39,266,40630.0,18.29,1152,2222,0.1197,0.5185,0,2312,1,2312.0,0,7,9476.0,6604.0,16080.0,11.333333333333332,5.0,6.333333333333333,20,36.6,19.0,17.6,13280.25,14029.0,27309.25,2,0.15384615384615385,140,1.0764545478730305,0.3111111111111111,6.630432886458823,49.800000466406345,0.07000000029802322,0.0,21.012392904925314,85.67999,7.030029138998902,6.540312941751441,46.600000359117985,0.0,0.0,20.836490641772986,87.12,6.851416582855851,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.93113774061203
NWK,GD,2020-03,2020,3,9,753.0,0.5,317,9459.0,6.28,345,1506,0.2105,0.2291,0,1528,1,1528.0,0,4,3081.0,3081.0,6162.0,13.0,6.5,6.5,16,44.38095238095238,22.666666666666668,21.714285714285715,14976.0,10793.0,25769.0,0,0.0,64,0.0,0.0,6.6536339201374055,57.00000035762787,0.0,0.0,19.640419409701835,83.520004,7.137415874854713,6.64063407050027,57.00000035762787,0.0,0.0,19.640419409701835,83.520004,7.124416034763947,0,0.0,9.0,22.0,0.2629,0,1,0.2365,0,0.0,0.0,0.0,0.0046480745,0.0,0.0,0.0,0.005,0.995,2,1.0,6.123233995736766e-17,1.0,0.9110870361328125
HGL,ESK,2020-03,2020,3,4,26.0,0.14,13,171.0,0.95,14,180,0.0722,0.0778,2,296,1,296.0,0,7,2915.0,1867.0,4782.0,15.416666666666668,7.75,7.666666666666667,3,8.0,4.0,4.0,612.0,222.0,834.0,1,0.2,21,1.4426950408889634,0.5,6.237923189396011,76.50000048428774,0.42000000178813934,0.0,16.839831967373073,81.72,6.479040274429129,6.179423451140362,76.50000048428774,0.42000000178813934,0.0,16.839831967373073,81.72,6.4205405482693925,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.022222223,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.978,2,1.0,6.123233995736766e-17,0.0,0.005453703459352255
BRN,HVS,2020-03,2020,3,7,525.0,0.44,218,1640.0,1.37,161,1200,0.1817,0.1342,0,1237,1,1237.0,0,5,4083.0,4237.0,8320.0,14.666666666666668,8.0,6.666666666666667,13,21.166666666666664,12.0,9.166666666666666,10975.0,10344.0,21319.0,1,0.1111111111111111,65,0.48089834696298783,0.125,6.330035627590214,52.000000543892384,0.0,0.0,17.534139934170135,81.36,6.559645336136362,6.4626394391942314,51.60000043362379,0.0,0.0,18.244509302911975,82.799995,6.912302963184957,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.674187958240509
SWK,WV,2020-03,2020,3,13,2516.0,2.65,342,5636.0,5.94,338,949,0.3604,0.3562,2,981,1,981.0,0,7,3994.0,3200.0,7194.0,40.25,23.25,17.0,4,24.0,12.0,12.0,1979.0,1979.0,3958.0,1,0.2,28,0.7213475204444817,0.25,6.160149514996027,42.90000016987324,0.14000000059604645,0.0,19.166080158459547,84.6,6.429395811715004,6.077214695129689,42.60000032186508,0.0,0.0,19.484013703758272,90.36,6.337308943271637,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.09905163,0.0,0.0,0.0,0.099,0.0,0.0,0.0,0.901,2,1.0,6.123233995736766e-17,1.0,0.8436869978904724
ASDZ,RAI,2020-03,2020,3,1,932.0,0.44,319,20617.0,9.72,688,2121,0.1504,0.3244,20,2651,1,2651.0,0,10,14904.0,11941.0,26845.0,20.4,10.2,10.2,6,6.0,3.0,3.0,5372.0,5224.0,10596.0,2,0.3333333333333333,60,0.9360179602764065,0.2361111111111111,6.406075340506407,45.400000125169754,0.0,0.0,19.120890498642645,85.32,6.814083405169953,6.39957537828452,45.400000125169754,0.0,0.0,19.120890498642645,85.32,6.807583462020751,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.03724658,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.963,2,1.0,6.123233995736766e-17,0.0,0.23975816369056702
AML,AMRI,2020-03,2020,3,2,40.0,0.23,19,81.0,0.46,17,176,0.108,0.0966,2,182,1,182.0,0,8,3120.0,3899.0,7019.0,30.0,15.0,15.0,4,9.0,4.5,4.5,381.0,379.0,760.0,0,0.0,32,0.0,0.0,6.192934049732111,72.000000692904,0.2800000086426735,0.0,17.289148470594938,80.64,6.393135938317105,6.1864340815963885,72.000000692904,0.2800000086426735,0.0,17.289148470594938,80.64,6.386636000302085,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.04460977017879486
ETN,RSD,2020-03,2020,3,13,94.0,0.21,57,11551.0,25.5,399,453,0.1258,0.8808,0,85,1,85.0,0,6,2388.0,1269.0,3657.0,43.5,12.0,31.5,9,47.8,22.0,25.8,2569.0,4666.33,7235.33,3,0.42857142857142855,54,1.3479411373731205,0.32539682539682535,6.6720484309800945,80.80000039190054,0.0,0.0,18.07882969520615,85.67999,6.967405098123153,6.735369421233339,78.00000048428774,0.0,0.0,18.6940728687502,85.67999,6.956163462366743,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.99558496,0.0,0.0,0.004415011,0.996,0.0,0.0,0.004,0.0,2,1.0,6.123233995736766e-17,1.0,0.7466129064559937
BD,TB,2020-03,2020,3,21,1058.0,0.44,318,47674.0,19.92,1247,2393,0.1329,0.5211,125,2394,1,2394.0,0,15,7765.0,8883.0,16648.0,46.60714285714286,25.857142857142858,20.75,10,31.6,17.8,13.8,10176.0,7024.0,17200.0,0,0.0,150,0.0,0.0,6.68609423326732,81.20000023394823,0.21000000834465027,0.0,17.960794412030825,84.96,6.987507423353388,6.605117760307857,82.7000005170703,0.0,0.0,17.36875755116243,85.32,6.876719404999693,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.776898205280304
AMF,BRN,2020-03,2020,3,9,470.0,0.39,168,1503.0,1.25,122,1200,0.14,0.1017,28,2047,1,2047.0,0,15,13553.0,13505.0,27058.0,46.10714285714286,23.857142857142858,22.25,5,14.666666666666668,8.0,6.666666666666667,4083.0,4237.0,8320.0,1,0.1,75,0.5138983423697507,0.14285714285714285,6.48172007785912,56.600000627338886,0.0,0.0,17.862035343014856,82.439995,6.763012122658669,6.330035627590214,52.000000543892384,0.0,0.0,17.534139934170135,81.36,6.559645336136362,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.7974939942359924
NKK,HD,2020-03,2020,3,16,4.0,0.13,2,666.0,21.48,13,31,0.0645,0.4194,0,34,1,34.0,0,7,2496.0,2322.0,4818.0,19.083333333333336,9.75,9.333333333333334,7,28.416666666666664,10.666666666666666,17.75,2321.0,2404.0,4725.0,0,0.0,49,0.0,0.0,6.400498682159234,55.100000724196434,0.0,0.0,17.7889764719664,78.84,6.664226838589356,6.332294643857838,48.30000031739473,0.0,0.0,18.03720379004087,83.159996,6.628593454771696,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.010773889720439911
BD,DDR,2020-03,2020,3,30,30.0,0.37,12,368.0,4.49,8,82,0.1463,0.0976,3,124,1,124.0,0,15,7765.0,8883.0,16648.0,46.60714285714286,25.857142857142858,20.75,10,47.6,29.6,18.0,2759.0,7791.0,10550.0,3,0.23076923076923078,150,1.6583813286856801,0.4880952380952381,6.68609423326732,81.20000023394823,0.21000000834465027,0.0,17.960794412030825,84.96,6.987507423353388,6.665600416808318,67.20000038295984,0.0,0.0,19.043375396792694,89.27999,7.0155331207637355,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9380297660827637
BMN,DR,2020-03,2020,3,6,131.0,0.14,40,870.0,0.93,51,939,0.0426,0.0543,0,1034,1,1034.0,0,4,2070.0,1062.0,3132.0,13.0,6.5,6.5,8,20.5,10.25,10.25,4354.0,4291.0,8645.0,1,0.2,32,0.9102392266268373,0.3333333333333333,6.368190461912595,73.50000055134296,0.07000000029802322,0.0,17.31490738194531,81.36,6.732187747554215,6.329190283447184,73.50000055134296,0.07000000029802322,0.0,17.31490738194531,81.36,6.693187573636364,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.024494143,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.976,2,1.0,6.123233995736766e-17,0.0,0.07637326419353485
BD,GZ,2020-03,2020,3,10,635.0,0.54,227,1405.0,1.2,217,1166,0.1947,0.1861,109,1221,1,1221.0,0,15,7765.0,8883.0,16648.0,46.60714285714286,25.857142857142858,20.75,4,16.0,8.0,8.0,2439.0,2443.0,4882.0,0,0.0,60,0.0,0.0,6.68609423326732,81.20000023394823,0.21000000834465027,0.0,17.960794412030825,84.96,6.987507423353388,6.635598921138056,80.60000019520521,0.0,0.0,17.476927517881947,84.6,6.907133238071709,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0042881644,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,2,1.0,6.123233995736766e-17,1.0,0.8181702494621277
AMF,ZL,2020-03,2020,3,66,178.0,0.17,49,26001.0,24.35,504,1068,0.0459,0.4719,10,1346,1,1346.0,0,15,13553.0,13505.0,27058.0,46.10714285714286,23.857142857142858,22.25,14,85.79166666666666,47.166666666666664,38.625,4841.0,9719.0,14560.0,0,0.0,210,0.0,0.0,6.48172007785912,56.600000627338886,0.0,0.0,17.862035343014856,82.439995,6.763012122658669,6.267092868946443,50.200000420212746,0.14000000059604645,0.0,18.728504981840604,86.399994,6.603566629729393,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.8919165730476379
BD,RTD,2020-03,2020,3,50,880.0,0.38,212,48783.0,20.93,1107,2331,0.0909,0.4749,59,2649,1,2649.0,0,15,7765.0,8883.0,16648.0,46.60714285714286,25.857142857142858,20.75,21,57.66363636363636,37.3,20.363636363636363,14175.33,17977.0,32152.33,4,0.21052631578947367,315,2.5147040098099613,0.8095238095238095,6.68609423326732,81.20000023394823,0.21000000834465027,0.0,17.960794412030825,84.96,6.987507423353388,6.598051826914579,56.60000032186508,0.0,0.0,18.918052583812543,82.439995,7.013529620934303,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.47490346,0.52509654,0.0,0.0,0.475,0.525,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9573944807052612
AMF,AMFS,2020-03,2020,3,3,1108.0,0.53,330,3712.0,1.76,332,2108,0.1565,0.1575,34,2115,1,2115.0,0,15,13553.0,13505.0,27058.0,46.10714285714286,23.857142857142858,22.25,4,6.0,3.0,3.0,4303.0,4453.0,8756.0,0,0.0,60,0.0,0.0,6.48172007785912,56.600000627338886,0.0,0.0,17.862035343014856,82.439995,6.763012122658669,6.393998799451989,55.100000724196434,0.0,0.0,17.7889764719664,78.84,6.65772691886486,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0004743833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9000786542892456
BD,BDPB,2020-03,2020,3,5,459.0,0.38,123,1613.0,1.35,199,1196,0.1028,0.1664,49,1248,1,1248.0,0,15,7765.0,8883.0,16648.0,46.60714285714286,25.857142857142858,20.75,4,15.0,7.5,7.5,2475.0,2437.0,4912.0,1,0.1,60,0.7213475204444817,0.25,6.68609423326732,81.20000023394823,0.21000000834465027,0.0,17.960794412030825,84.96,6.987507423353388,6.68273286918281,76.200000397861,0.07000000029802322,0.0,17.947987325098442,83.88,6.993096278782327,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.26256099343299866
NS,HDE,2020-03,2020,3,9,662.0,0.59,180,2016.0,1.8,227,1118,0.161,0.203,8,1129,1,1129.0,0,4,2287.0,2286.0,4573.0,21.0,10.5,10.5,4,18.0,9.0,9.0,2286.0,2286.0,4572.0,0,0.0,16,0.0,0.0,6.318049053474759,49.800000451505184,0.0,0.0,18.625658155289827,85.32,6.682517389830799,6.26186812602856,50.400000758469105,0.3500000089406967,0.0,18.578756983796808,83.88,6.59511174592484,0,0.0,9.0,22.0,0.2629,0,1,0.2365,0,0.0,0.0,0.0,0.0017889087,0.0,0.0,0.0,0.002,0.998,2,1.0,6.123233995736766e-17,0.0,0.012117583304643631
ZL,AMF,2020-03,2020,3,66,245.0,0.22,73,27652.0,24.3,572,1138,0.0641,0.5026,19,1429,1,1429.0,0,14,4841.0,9719.0,14560.0,85.79166666666666,47.166666666666664,38.625,15,46.10714285714286,23.857142857142858,22.25,13553.0,13505.0,27058.0,0,0.0,210,0.0,0.0,6.267092868946443,50.200000420212746,0.14000000059604645,0.0,18.728504981840604,86.399994,6.603566629729393,6.48172007785912,56.600000627338886,0.0,0.0,17.862035343014856,82.439995,6.763012122658669,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.8812828660011292
AMPO,NDB,2020-03,2020,3,22,219.0,0.23,58,837.0,0.9,74,932,0.0622,0.0794,0,1195,1,1195.0,0,6,6908.0,6920.0,13828.0,24.666666666666668,12.333333333333334,12.333333333333334,8,19.0,9.5,9.5,6641.0,6636.0,13277.0,1,0.16666666666666666,48,0.7213475204444817,0.25,6.482729486379055,47.20000043511391,0.0,0.0,20.27745092733391,84.6,6.710858710280658,6.47663306402015,50.00000024586916,0.0,0.0,19.03917722586507,85.32,6.921114874720413,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.8633296489715576
DRON,KPNZ,2020-03,2020,3,17,273.0,0.24,106,1877.0,1.67,93,1121,0.0946,0.083,2,1425,1,1425.0,0,4,2875.0,2564.0,5439.0,42.0,21.0,21.0,4,32.0,16.0,16.0,2874.0,1511.0,4385.0,0,0.0,16,0.0,0.0,6.325171605504618,49.30000013113022,0.0,0.0,18.301280291212038,84.24,6.6611070267124095,6.261712659767065,46.30000043660402,0.0,0.0,18.14881706237793,81.72,6.616557925097233,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.047279216,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.953,2,1.0,6.123233995736766e-17,0.0,0.0191144198179245
GDM,CL,2020-03,2020,3,8,679.0,0.29,218,4709.0,2.04,368,2310,0.0944,0.1593,58,2312,1,2312.0,0,6,4621.0,4620.0,9241.0,18.0,9.0,9.0,4,17.0,8.5,8.5,4627.0,4614.0,9241.0,0,0.0,24,0.0,0.0,6.557243591146907,75.50000044703484,0.0,0.0,18.526527956067955,81.36,6.826086103835947,6.5507436183859085,75.50000044703484,0.0,0.0,18.526527956067955,81.36,6.819586165820927,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.010887975804507732
DT,RTD,2020-03,2020,3,14,228.0,0.23,73,21656.0,21.7,495,998,0.0731,0.496,0,1108,1,1108.0,0,10,10884.0,10808.0,21692.0,15.2,7.6,7.6,21,57.66363636363636,37.3,20.363636363636363,14175.33,17977.0,32152.33,2,0.11764705882352941,210,1.1764671337579005,0.3611111111111111,6.584011478552627,56.100000485777855,0.0,0.0,19.016548025575975,84.6,6.943230867385864,6.598051826914579,56.60000032186508,0.0,0.0,18.918052583812543,82.439995,7.013529620934303,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9975295662879944
RB,KBD,2020-03,2020,3,3,680.0,0.54,186,19906.0,15.72,662,1266,0.1469,0.5229,0,1208,1,1208.0,0,4,2423.0,2423.0,4846.0,19.0,9.5,9.5,4,10.0,5.0,5.0,2423.0,2423.0,4846.0,0,0.0,16,0.0,0.0,6.896904453384523,74.00000052154064,0.0,0.0,18.881667081311765,84.24,6.951682371213972,6.9610243921705885,72.90000029653311,0.0,0.0,19.90360362613185,89.27999,7.104765963586471,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.99842024,0.0,0.0,0.0015797789,0.998,0.0,0.0,0.002,0.0,2,1.0,6.123233995736766e-17,1.0,0.9943022727966309
HGV,MP,2020-03,2020,3,20,2890.0,2.6,149,5888.0,5.3,226,1110,0.1342,0.2036,14,1124,1,1124.0,0,4,2253.0,2253.0,4506.0,34.0,17.0,17.0,7,48.66666666666667,28.0,20.666666666666668,4518.5,4265.0,8783.5,0,0.0,28,0.0,0.0,6.056891700756783,50.60000041127205,0.0,0.0,17.918948505319463,85.67999,6.266582164958541,6.183109020049687,48.00000066310167,0.0,0.0,18.08865322367179,86.03999,6.5713997265852955,0,0.0,9.0,22.0,0.2629,0,1,0.2365,0,0.08558559,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.914,2,1.0,6.123233995736766e-17,0.0,0.02706844173371792
GDM,ZBM,2020-03,2020,3,9,479.0,0.41,215,2027.0,1.72,303,1179,0.1824,0.257,46,1166,1,1166.0,0,6,4621.0,4620.0,9241.0,18.0,9.0,9.0,3,20.0,11.0,9.0,2326.0,1160.0,3486.0,0,0.0,18,0.0,0.0,6.557243591146907,75.50000044703484,0.0,0.0,18.526527956067955,81.36,6.826086103835947,6.646191811933612,74.10000047832727,0.0,0.0,17.782296575415344,84.24,6.9855592767451045,0,0.0,9.0,22.0,0.2629,0,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.21708443760871887
HAD,HLM,2020-03,2020,3,4,617.0,0.28,144,39316.0,18.13,1008,2169,0.0664,0.4647,0,2322,1,2322.0,0,6,6961.0,5772.0,12733.0,24.0,12.0,12.0,11,11.333333333333332,5.0,6.333333333333333,9140.0,11222.0,20362.0,0,0.0,66,0.0,0.0,6.5078615017365635,43.30000002682209,0.07000000029802322,0.0,20.188992221454914,87.84,6.840028398611343,6.454096383428951,42.80000037699938,0.0,0.0,21.015802357110168,89.27999,6.786195997915871,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.07153884321451187
AH,AHZ,2020-03,2020,3,8,246.0,0.13,92,1735.0,0.88,137,1964,0.0468,0.0698,35,1977,1,1977.0,0,15,8816.0,8808.0,17624.0,35.32142857142857,18.571428571428573,16.75,4,11.0,5.5,5.5,3988.0,3004.0,6992.0,1,0.1111111111111111,60,0.7213475204444817,0.25,6.329506167858678,75.90000054985285,0.07000000029802322,0.0,17.397162931924875,82.799995,6.696868190855229,6.5120908755753915,79.70000012218952,0.0,0.0,17.411185412195135,83.520004,6.916330415981133,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0025458247,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,2,1.0,6.123233995736766e-17,1.0,0.6436420679092407
ASDM,ASD,2020-05,2020,5,4,337.0,0.22,136,29595.0,19.46,585,1521,0.0894,0.3846,0,1742,1,1742.0,0,6,8436.0,5987.0,14423.0,4.666666666666667,2.3333333333333335,2.3333333333333335,19,72.05681818181819,33.875,38.18181818181818,10677.0,24924.0,35601.0,1,0.07142857142857142,114,0.6213349345596119,0.2,12.67477724869405,22.100000225007534,0.0,0.0,14.929300956107596,72.0,13.966779956253626,12.50889531603103,19.600000090897083,0.0,0.0,13.933662029323719,67.32,13.84431206667295,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.16864238679409027
HK,BV,2020-05,2020,5,3,282.0,0.23,88,1173.0,0.97,89,1205,0.073,0.0739,6,1255,1,1255.0,0,4,2446.0,2431.0,4877.0,6.0,3.0,3.0,7,13.75,7.75,6.0,2723.0,2585.0,5308.0,0,0.0,28,0.0,0.0,12.436809315476367,24.10000018775463,0.0,0.0,15.71568056676657,72.0,13.888892683931576,12.430309125172194,24.10000018775463,0.0,0.0,15.71568056676657,72.0,13.882392466068268,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.49940621852874756
BGN,RSD,2020-05,2020,5,13,501.0,0.4,253,7082.0,5.59,258,1267,0.1997,0.2036,6,1331,1,1331.0,0,7,2598.0,2597.0,5195.0,111.66666666666666,51.0,60.666666666666664,10,64.2,45.4,18.8,3496.31,5707.67,9203.98,1,0.1,70,0.43429448190325176,0.1,13.878102241344349,21.40000031143427,0.0,0.0,14.307300444572203,72.72,15.364191000820488,13.800250179665063,18.20000022649765,0.0,0.0,14.386237082141703,71.64,15.341312031592093,3,0.0968,10.0,19.0,0.2629,0,1,0.2371,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.49999999999999994,-0.8660254037844387,1.0,0.8959463834762573
NDB,WP,2020-05,2020,5,9,849.0,0.4,378,43333.0,20.6,1021,2104,0.1797,0.4853,0,2138,1,2138.0,0,8,6641.0,6636.0,13277.0,19.0,9.5,9.5,9,21.0,12.0,9.0,8921.0,8940.0,17861.0,1,0.125,72,0.9102392266268373,0.3333333333333333,12.869029598851357,26.400000117719173,0.0,0.0,14.3003534991895,73.079994,13.795508123854155,12.694276860164058,22.100000225007534,0.0,0.0,14.929300956107596,72.0,13.98627947863712,3,0.0968,10.0,19.0,0.2629,1,1,0.2371,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.49999999999999994,-0.8660254037844387,0.0,0.06942976266145706
PMR,PMO,2020-05,2020,5,1,508.0,0.43,225,1267.0,1.08,222,1168,0.1926,0.1901,1,1193,1,1193.0,0,4,2387.0,2387.0,4774.0,2.0,1.0,1.0,4,19.0,9.5,9.5,2388.0,2329.0,4717.0,0,0.0,16,0.0,0.0,12.6916263696327,18.100000105798244,0.0,0.0,16.645471756656963,77.76,14.188669421980459,12.717626157947766,18.100000105798244,0.0,0.0,16.645471756656963,77.76,14.214669133386304,3,0.0968,10.0,19.0,0.2629,0,0,0.2371,0,0.04452055,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.955,2,0.49999999999999994,-0.8660254037844387,1.0,0.8653894662857056
